Country,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
Paraguay,6,1,0,0,Local transmission,0
Dominican Republic,5,0,0,0,Imported cases only,4
Cuba,4,1,0,0,Imported cases only,0
Bolivia (Plurinational State of),3,0,0,0,Imported cases only,1
Puerto Rico,3,3,0,0,Imported cases only,0
Honduras,2,0,0,0,Imported cases only,2
Venezuela (Bolivarian Republic of),2,2,0,0,Imported cases only,0
Antigua and Barbuda,1,1,0,0,Imported cases only,0
Guadeloupe,1,1,0,0,Imported cases only,0
Saint Vincent and the Grenadines,1,0,0,0,Imported cases only,1
Trinidad and Tobago,1,1,0,0,Imported cases only,0
French Guiana,6,0,0,0,Imported cases only,1
Martinique,6,2,0,0,Imported cases only,0
Saint Martin,2,0,0,0,Under investigation,11
Saint Barthelemy,1,0,0,0,Under investigation,11
Cayman Islands,1,1,0,0,Imported cases only,0
Algeria,26,1,2,1,Local transmission,0
South Africa,17,0,0,0,Local transmission,1
Senegal,10,0,0,0,Local transmission,1
Burkina Faso,2,0,0,0,Imported cases only,3
Cameroon,2,0,0,0,Local transmission,7
Democratic Republic of the Congo,2,1,0,0,Imported cases only,0
Nigeria,2,0,0,0,Imported cases only,5
Cote d'Ivoire,1,0,0,0,Imported cases only,2
Ethiopia,1,1,0,0,Imported cases only,0
Gabon,1,1,0,0,Imported cases only,0
Ghana,1,1,0,0,Imported cases only,0
Guinea,1,1,0,0,Imported cases only,0
Kenya,1,1,0,0,Imported cases only,0
Togo,1,0,0,0,Imported cases only,7
Reunion,5,2,0,0,Imported cases only,0
International conveyance (Diamond Princess),697,1,7,0,Local transmission,0
China,81021,18,3194,14,Under investigation,0
Grand total,142534,9764,5392,437,n/a,n/a
