Country,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
El Salvador,1,0,0,0,Imported cases only,3
Grenada,1,1,0,0,Imported cases only,0
Saint Vincent and the Grenadines,1,0,0,0,Imported cases only,10
Guadeloupe,56,5,0,0,Imported cases only,0
Martinique,32,0,0,0,Imported cases only,3
Puerto Rico,23,2,1,0,Imported cases only,0
French Guiana,18,3,0,0,Local transmission,0
Aruba,8,3,0,0,Imported cases only,0
United States Virgin Islands,6,0,0,0,Imported cases only,1
Saint Martin,5,1,0,0,Under investigation,0
Cayman Islands,3,0,1,0,Imported cases only,3
Curaçao,3,0,1,0,Imported cases only,6
Saint Barthélemy,3,0,0,0,Under investigation,7
Bermuda,2,0,0,0,Imported cases only,4
Montserrat,1,0,0,0,Imported cases only,5
Sint Maarten,1,0,0,0,Imported cases only,5
South Africa,274,34,0,0,Local transmission,0
Algeria,201,107,17,2,Local transmission,0
Burkina Faso,75,3,3,0,Local transmission,0
Senegal,67,11,0,0,Local transmission,0
Cameroon,40,13,0,0,Local transmission,0
Democratic Republic of the Congo,30,7,2,1,Local transmission,0
Côte d Ivoire,25,16,0,0,Imported cases only,0
Ghana,24,5,0,0,Local transmission,0
Nigeria,22,0,0,0,Imported cases only,1
Rwanda,17,0,0,0,Local transmission,1
Togo,16,1,0,0,Imported cases only,0
Kenya,15,8,0,0,Local transmission,0
Madagascar,12,9,0,0,Under investigation,0
Mauritius,12,0,0,0,Imported cases only,2
United Republic of Tanzania,12,6,0,0,Imported cases only,0
Ethiopia,11,2,0,0,Imported cases only,0
Seychelles,7,0,0,0,Imported cases only,1
Equatorial Guinea,6,0,0,0,Imported cases only,1
Gabon,6,3,1,0,Imported cases only,0
Central African Republic,4,1,0,0,Imported cases only,0
Congo,4,0,0,0,Imported cases only,1
Eswatini,4,3,0,0,Imported cases only,0
Cabo Verde,3,0,0,0,Imported cases only,1
Liberia,3,0,0,0,Local transmission,1
Namibia,3,0,0,0,Imported cases only,3
Zambia,3,1,0,0,Imported cases only,0
Angola,2,0,0,0,Imported cases only,1
Benin,2,0,0,0,Imported cases only,3
Guinea,2,0,0,0,Imported cases only,3
Mauritania,2,0,0,0,Imported cases only,4
Zimbabwe,2,0,0,0,Imported cases only,1
Chad,1,0,0,0,Imported cases only,3
Eritrea,1,0,0,0,Imported cases only,1
Gambia,1,0,0,0,Imported cases only,5
Mozambique,1,1,0,0,Imported cases only,0
Niger,1,0,0,0,Imported cases only,3
Uganda,1,0,0,0,Imported cases only,1
Réunion,64,17,0,0,Under investigation,0
Mayotte,14,3,0,0,Imported cases only,0
International conveyance (Diamond Princess),712,0,7,0,Local transmission,7
Grand total,332930,40788,14510,1727,n/a,n/a

